S2a;S;kalibracja;0,011551153;0,011575392;0,01179682;0,011981895;0,012113458;0,012228035;0,01226595;0,012306285;0,012292936;0,012285041;0,012422003;0,012460012;0,012471569;0,012512715;0,012519728;0,012455346;0,012338224;0,012182068;0,011875554;0,011750229;0,011783176;0,011718286;0,011576551;0,011497907;0,011471495;0,011354366;0,011167233;0,010946942;0,010738717;0,010630233;0,010555563;0,010374876;0,010212523;0,010120113;0,010084393;0,010033805;0,009941934;0,0097794;0,009534064;0,009405006;0,009266858;0,009065369;0,00891513;0,00884751;0,008814836;0,008829215;0,008867568;0,008863753;0,008890491;0,008991141;0,009066053;0,009040651;0,008942171
S2b;S;kalibracja;0,011519569;0,01148474;0,011673935;0,011947097;0,012166137;0,012303102;0,01230538;0,01229506;0,012324346;0,012337023;0,012404913;0,012433541;0,012509389;0,012562573;0,012543224;0,012406227;0,012262069;0,012111855;0,011908274;0,011759254;0,011686978;0,011658342;0,011631661;0,011542049;0,011398019;0,011245493;0,01110483;0,010987953;0,010814606;0,010607308;0,010511647;0,010378108;0,010227278;0,010174652;0,010083573;0,009999274;0,009933189;0,009791654;0,00961069;0,009471701;0,009294752;0,009144333;0,009031928;0,008841097;0,008733624;0,008832146;0,008918891;0,008913571;0,008917842;0,008913984;0,008946148;0,008986059;0,008937428
S2c;S;kalibracja;0,011432596;0,01149596;0,011706118;0,011911934;0,012084434;0,012174748;0,012216806;0,012269487;0,012315813;0,012367153;0,012449786;0,012457295;0,012477338;0,012514261;0,012461697;0,012322336;0,012195737;0,012078824;0,0119288;0,011781908;0,01171109;0,011689797;0,011665558;0,011578444;0,011415466;0,011287806;0,011183314;0,01101073;0,010803563;0,010653622;0,01055303;0,010421365;0,010255242;0,010105758;0,010003426;0,009990669;0,009952777;0,009806884;0,009598919;0,009400682;0,00925674;0,009128073;0,008987477;0,008858939;0,008804043;0,008810541;0,008844793;0,008862728;0,008933515;0,008998943;0,00896287;0,008983409;0,008962079
S3a;S;kalibracja;0,011343745;0,011785742;0,012217066;0,012561409;0,012850892;0,01303678;0,013105067;0,013210493;0,013345253;0,013381896;0,01337755;0,013356645;0,013309862;0,013214188;0,013042756;0,012838635;0,012673402;0,012556316;0,012454645;0,012349273;0,012264061;0,012181114;0,012149038;0,01215728;0,012138401;0,012063778;0,011934388;0,011854959;0,011784186;0,01163914;0,011547959;0,01148728;0,011425062;0,011364106;0,011253706;0,011143379;0,011013106;0,010840377;0,010637507;0,010405186;0,01017152;0,00995443;0,009766055;0,009650691;0,009571436;0,009542952;0,009567246;0,009636739;0,009693597;0,009746448;0,009767887;0,009694324;0,009564253
S3b;S;kalibracja;0,011419511;0,011811068;0,012205625;0,012592877;0,012893834;0,013060733;0,01310833;0,013241717;0,01333907;0,013401773;0,013441152;0,013467304;0,013402333;0,013256913;0,013033522;0,012875726;0,012740766;0,012552749;0,012411839;0,012312832;0,012272432;0,012228507;0,01220661;0,012188891;0,012154223;0,01209472;0,012013992;0,011912082;0,011815724;0,011702903;0,01158867;0,011490115;0,0114443;0,011377628;0,011257955;0,011160927;0,011029727;0,010833203;0,010608583;0,010377589;0,010169973;0,009957502;0,009791434;0,009669627;0,009562275;0,009510222;0,009492359;0,009521477;0,009614925;0,00971764;0,009742916;0,009682908;0,009579632
S3c;S;kalibracja;0,011723262;0,012036266;0,012421367;0,012790951;0,013107714;0,013355199;0,013521359;0,013635046;0,013677575;0,01368202;0,013705076;0,013724859;0,013715582;0,013664331;0,013646127;0,013615946;0,013519169;0,01340068;0,013343536;0,013294231;0,013214671;0,013150064;0,013154961;0,0131256;0,013012975;0,012868199;0,012703749;0,012505814;0,012316562;0,012109838;0,011939882;0,011800134;0,011633768;0,011492779;0,011371836;0,011240941;0,011120112;0,010978473;0,010797577;0,010604952;0,01036944;0,01012374;0,009921575;0,009702143;0,00951496;0,009402524;0,009403548;0,009419902;0,009401771;0,009423877;0,009458004;0,009437655;0,009382985
S4a;S;kalibracja;0,011784292;0,011961205;0,012155633;0,01237538;0,012596845;0,012742411;0,012842749;0,012985101;0,012979755;0,012885449;0,012947384;0,0130497;0,013078617;0,012992369;0,012938509;0,012906688;0,012818166;0,012667021;0,012533652;0,012473704;0,012450503;0,01235735;0,012276813;0,01225319;0,012240378;0,012167567;0,012015149;0,011817414;0,011673133;0,011578036;0,011497574;0,011475607;0,011384207;0,011270953;0,011135097;0,011007685;0,01090808;0,010785327;0,010591491;0,010329478;0,010205092;0,010088288;0,009901797;0,009736054;0,009639214;0,009545859;0,009475926;0,009444597;0,009421359;0,009367025;0,009357614;0,009338145;0,009228774
S4b;S;kalibracja;0,011826422;0,011969091;0,012164497;0,012422864;0,012581131;0,01273321;0,012847045;0,012915926;0,012971641;0,012952101;0,012923853;0,01305293;0,013121157;0,013055594;0,012961571;0,012910487;0,012839613;0,012710888;0,012587632;0,012487821;0,01242609;0,012367574;0,012308825;0,012235069;0,012222557;0,012148997;0,011978212;0,011849877;0,011737048;0,011608681;0,011507863;0,011456407;0,011362408;0,011259783;0,011076676;0,010966423;0,010899211;0,010751377;0,010509562;0,01031597;0,010218869;0,010067941;0,009912325;0,009751642;0,009597955;0,009488438;0,009452192;0,009459856;0,00940753;0,009326776;0,009331004;0,009299839;0,009225645
S4c;S;kalibracja;0,011788792;0,011950794;0,012196356;0,012449747;0,012614216;0,01278827;0,012863093;0,012879519;0,012878675;0,012902934;0,012941094;0,01306229;0,013118601;0,013126998;0,013061599;0,012959234;0,012874401;0,01276604;0,012602574;0,012489567;0,012440842;0,012387249;0,012348699;0,01229925;0,012227971;0,012072809;0,011938675;0,011847793;0,011726316;0,011605731;0,011475042;0,011416114;0,011348042;0,011237281;0,011091674;0,010959176;0,010879907;0,010765873;0,01059408;0,010402374;0,010230668;0,010038729;0,00986218;0,009680621;0,009575477;0,009529966;0,009492333;0,00948266;0,00945776;0,009397022;0,0093441;0,009315826;0,009241821
S5a;S;kalibracja;0,01271012;0,01321367;0,013673174;0,014034542;0,01425205;0,014434484;0,014587103;0,014662134;0,014620193;0,014499986;0,014404814;0,014273249;0,014135353;0,014003841;0,013856873;0,013731287;0,0135458;0,013315775;0,013124608;0,013013832;0,01297291;0,012954131;0,012957918;0,012894359;0,012872062;0,012864052;0,012782019;0,012675173;0,012571813;0,012437006;0,012254796;0,01210247;0,011975053;0,01185446;0,011776731;0,011635034;0,011447054;0,011312746;0,011161088;0,010952739;0,010731257;0,010514742;0,010303481;0,010104919;0,009966326;0,009931787;0,009954207;0,010020508;0,010081914;0,010111219;0,01017793;0,010162667;0,009979482
S5b;S;kalibracja;0,012732589;0,013216671;0,013655215;0,014056981;0,014279143;0,014428587;0,014576788;0,014624696;0,014597846;0,014542496;0,014420436;0,014285305;0,014164778;0,014076504;0,013914966;0,013703707;0,013481721;0,013289008;0,01310479;0,013034365;0,01297601;0,012907488;0,012906614;0,012863268;0,012895305;0,01291417;0,012836861;0,012657289;0,012506927;0,012389356;0,012247595;0,012126432;0,012050639;0,01197331;0,01184575;0,011644517;0,011478319;0,011316049;0,011134049;0,01093685;0,010733441;0,010452135;0,010222227;0,010083945;0,009975773;0,009936977;0,009960102;0,010018728;0,010079552;0,010094831;0,010125978;0,010096871;0,009966264
S5c;S;kalibracja;0,012685604;0,013176897;0,01363014;0,014013737;0,014320193;0,014496933;0,014556953;0,01454635;0,014523126;0,014437426;0,014339719;0,014265336;0,01416081;0,014031006;0,013877264;0,013682866;0,013459866;0,013258812;0,013097012;0,012994429;0,012950952;0,012926714;0,012885405;0,012848093;0,01287687;0,012859875;0,012744848;0,012611046;0,012477694;0,012348943;0,01228524;0,012192057;0,01203483;0,011891809;0,011781082;0,011638818;0,011468846;0,011304613;0,011135294;0,010891889;0,010666482;0,010463419;0,010257099;0,010110386;0,009970862;0,009861677;0,009897099;0,009988306;0,010021154;0,01004462;0,010100414;0,010047094;0,009934629
S6a;S;kalibracja;0,011957846;0,012404341;0,012805125;0,013107158;0,013349685;0,013522402;0,013632198;0,013712646;0,013755254;0,013726484;0,013680986;0,013669265;0,013618928;0,013469922;0,013329605;0,013150228;0,012963033;0,012805703;0,012692002;0,012554362;0,012425;0,012418596;0,012442511;0,012483544;0,012492348;0,012391953;0,012262297;0,012148375;0,011991133;0,011833997;0,011733957;0,011714303;0,011695547;0,011659343;0,01164161;0,011605735;0,011533805;0,011405433;0,011236468;0,011095625;0,010931936;0,010706929;0,010558082;0,010486615;0,010425608;0,010407092;0,010435283;0,010471826;0,010486242;0,01045548;0,010386255;0,010291302;0,01012442
S6b;S;kalibracja;0,012001007;0,01247253;0,012887225;0,013150278;0,013351102;0,013536592;0,013647636;0,013717596;0,013735887;0,013729095;0,013715982;0,013646781;0,013553499;0,013476183;0,013336698;0,013148963;0,013006445;0,012868277;0,012681164;0,012520133;0,012417701;0,012410822;0,012444218;0,012453171;0,012393387;0,012326776;0,01220712;0,012041921;0,011923255;0,011827162;0,011733811;0,011719697;0,01169839;0,011676905;0,011650284;0,011594242;0,011540018;0,011394006;0,011204817;0,011046718;0,010870617;0,010679822;0,010551085;0,010464697;0,010389312;0,010369218;0,010421075;0,010420888;0,010393686;0,010431352;0,010401298;0,010260695;0,010083517
S6c;S;kalibracja;0,012031245;0,012434955;0,01280867;0,013151442;0,013403777;0,013573551;0,013668324;0,013687522;0,013708324;0,013730313;0,013728701;0,01367962;0,01361523;0,013485914;0,013294295;0,013148132;0,013033176;0,012870176;0,012686601;0,012546133;0,01245646;0,012452862;0,012444645;0,012449263;0,012425644;0,012354158;0,012226861;0,012082821;0,011959828;0,011854207;0,01175367;0,011706797;0,011680954;0,011675055;0,011670659;0,011638833;0,011577829;0,011415686;0,01121288;0,011026098;0,010851504;0,010708812;0,010569592;0,010449273;0,010356467;0,010315076;0,010367992;0,010433877;0,010450214;0,010425679;0,010337074;0,01020623;0,010082041
S7a;S;kalibracja;0,012272481;0,012459617;0,012687135;0,012924276;0,013075281;0,013144714;0,013199296;0,013238895;0,013259838;0,013310054;0,013309755;0,013294926;0,013304394;0,013318894;0,013272988;0,013146761;0,012968174;0,012818444;0,012680818;0,012537696;0,012446296;0,012341758;0,012306621;0,012258589;0,012194423;0,012011305;0,011720074;0,011500246;0,011314635;0,011164538;0,011040031;0,010976445;0,010926972;0,010865956;0,010785637;0,010673699;0,010586675;0,010472167;0,010315742;0,010090919;0,009877824;0,009698272;0,009544483;0,009456941;0,00940628;0,009403126;0,009415184;0,009414396;0,009431599;0,009420169;0,009357815;0,009277801;0,009161434
S7b;S;kalibracja;0,012263539;0,012425298;0,01263422;0,012873649;0,013074041;0,013167678;0,013194836;0,013245076;0,013277791;0,013251454;0,013197941;0,013237036;0,013297816;0,013319293;0,013256078;0,013113626;0,012980687;0,012860222;0,012656094;0,012488796;0,012399915;0,012363169;0,01236198;0,012274306;0,01217644;0,012006916;0,011749746;0,011487452;0,011314162;0,011191744;0,011073931;0,010972602;0,010907784;0,010829169;0,01074243;0,010648774;0,010543445;0,010411269;0,010262627;0,010075097;0,009876641;0,009701331;0,00952353;0,009410427;0,009335822;0,009367063;0,00939492;0,009376262;0,009400181;0,009417263;0,009344513;0,009248262;0,009140473
S7c;S;kalibracja;0,012295638;0,012456582;0,012682403;0,012916452;0,013058757;0,013143901;0,013193749;0,013223003;0,013232225;0,013248684;0,013262853;0,013265641;0,013250957;0,013316498;0,013296952;0,013160801;0,013027082;0,012857403;0,012627019;0,012453299;0,012412233;0,012383831;0,012351574;0,012283723;0,012192903;0,012015995;0,011737025;0,011482792;0,011293885;0,011164243;0,011084815;0,010994771;0,01091507;0,010832143;0,010744306;0,010634557;0,010517691;0,010413161;0,010285772;0,01010285;0,009920022;0,009724316;0,009523709;0,009396724;0,009346536;0,009327337;0,009338175;0,009360344;0,009382462;0,009391468;0,009315939;0,009237183;0,009167654
S8a;S;kalibracja;0,011165354;0,011479627;0,011756216;0,012044623;0,012264537;0,012449613;0,012646818;0,012780394;0,012853202;0,012926152;0,013002834;0,01306029;0,01309368;0,013153788;0,013170021;0,013103648;0,013057177;0,013010064;0,012942896;0,012911455;0,012890047;0,012859012;0,012855385;0,012851859;0,012804435;0,012714841;0,012645788;0,01255197;0,012453361;0,012342506;0,012218564;0,012105513;0,012003781;0,011894458;0,011792235;0,011692886;0,011564883;0,011395771;0,011206806;0,01096726;0,010731369;0,0104781;0,010223026;0,009969609;0,009779037;0,009672407;0,0095717;0,00949029;0,009457462;0,009459282;0,009450708;0,009391871;0,009278693
S8b;S;kalibracja;0,011165;0,01148868;0,011804791;0,012093099;0,012307472;0,01247845;0,012632048;0,01274416;0,012839252;0,012905086;0,012981574;0,013057176;0,013134763;0,013130759;0,013117882;0,013097608;0,013073795;0,012994112;0,012919273;0,012873923;0,012854239;0,012824216;0,012846156;0,012845386;0,012797115;0,012739678;0,012671432;0,012543513;0,012406179;0,012306104;0,012216994;0,012125024;0,011984735;0,011842066;0,011763764;0,011692165;0,011542759;0,011367159;0,011143822;0,010910009;0,010679929;0,010416189;0,010188072;0,009965111;0,009763394;0,009625345;0,009530926;0,009495401;0,009460639;0,009445964;0,009417683;0,009340166;0,009243236
S8c;S;kalibracja;0,011170502;0,011479563;0,011780764;0,012080777;0,012303812;0,012460149;0,012618932;0,012752267;0,012830748;0,012912358;0,013015841;0,013076785;0,013105424;0,013123024;0,01311809;0,013085164;0,013074338;0,013032034;0,012930082;0,012859236;0,012847575;0,012836137;0,012845977;0,012832926;0,012792366;0,012727073;0,012647916;0,012565238;0,012458034;0,012309698;0,012184798;0,012095373;0,011968881;0,011843638;0,011765017;0,011683539;0,011548804;0,011400035;0,011194752;0,010944138;0,010695794;0,010456116;0,010202803;0,009970272;0,00977762;0,009643747;0,00956672;0,009522693;0,009473905;0,009414745;0,009397525;0,009357805;0,009236427
S10a;S;kalibracja;0,012459602;0,012861075;0,013235557;0,013528446;0,013786905;0,014000106;0,014109452;0,014175307;0,014252217;0,014303078;0,014306641;0,014299468;0,014297531;0,014300689;0,014257049;0,014168826;0,014076814;0,013945246;0,013812721;0,013753627;0,013713582;0,013642391;0,013609985;0,013644429;0,013602212;0,013453947;0,013251787;0,013065414;0,012884471;0,012680412;0,012472027;0,012304233;0,012142399;0,01200849;0,011876042;0,011782318;0,011685856;0,011502377;0,011288811;0,011046487;0,010762158;0,010472497;0,010181539;0,009914753;0,00969115;0,009568539;0,009495853;0,009442494;0,009439561;0,009435718;0,009372626;0,009287445;0,00914188
S10b;S;kalibracja;0,012538559;0,012911377;0,013253234;0,01355923;0,013842952;0,014029627;0,014140963;0,01421757;0,014260294;0,014342429;0,014345228;0,014327537;0,014326046;0,014325128;0,014248966;0,014180208;0,01411948;0,014001328;0,013891558;0,013809836;0,013741146;0,013677007;0,013700993;0,013714017;0,013615162;0,013448841;0,013308969;0,013150778;0,012928097;0,012676297;0,012458136;0,012295256;0,012153028;0,012035159;0,011931623;0,011796331;0,011668871;0,011470673;0,011275908;0,011058013;0,010774512;0,010493512;0,010211755;0,009919458;0,009660653;0,009512068;0,009457642;0,009427439;0,009403921;0,009370275;0,009315261;0,009228284;0,009063783
S10c;S;kalibracja;0,012508262;0,012904036;0,013240756;0,013547336;0,013850291;0,014074436;0,014149813;0,014195195;0,014262162;0,014295517;0,014339957;0,014350224;0,014317848;0,014315868;0,01427139;0,014181136;0,01409199;0,013986693;0,013866578;0,013775453;0,013696088;0,013634147;0,01362423;0,013651223;0,013634777;0,013502508;0,013306996;0,013105948;0,012910783;0,012689096;0,012484423;0,012310535;0,012158001;0,012054743;0,011944858;0,011799881;0,011653799;0,011499155;0,011327717;0,011072113;0,010754841;0,010451688;0,010151636;0,009882467;0,009643083;0,009508297;0,009468042;0,009433337;0,009397677;0,009369175;0,00931515;0,009247022;0,009136432
S11a;S;kalibracja;0,012381451;0,012782462;0,013178663;0,0134949;0,013728052;0,013946304;0,014110724;0,014189374;0,014217429;0,014266837;0,014307787;0,014317572;0,014361155;0,01434517;0,0142706;0,014186664;0,014099815;0,013980368;0,013860667;0,013767326;0,013722505;0,013672762;0,013641343;0,013608009;0,013544867;0,013421251;0,013220799;0,01300067;0,012776162;0,012577296;0,012377104;0,012171684;0,012000849;0,011842984;0,011739033;0,011599375;0,011417992;0,011228791;0,011027299;0,01080873;0,010511898;0,010168317;0,009851673;0,009629119;0,009439196;0,00927244;0,009234904;0,009275055;0,009307045;0,009302869;0,009290634;0,009240039;0,009168045
S11b;S;kalibracja;0,012479968;0,012882506;0,013213939;0,013496029;0,013751;0,013940102;0,014096273;0,014197106;0,014272601;0,014333186;0,014327565;0,014322529;0,014324734;0,014316116;0,01426058;0,014184953;0,014068082;0,013968108;0,013866214;0,013769971;0,013724514;0,013670331;0,013622269;0,013550462;0,013498472;0,013380159;0,013172856;0,012965661;0,012728092;0,012464251;0,012265179;0,012100896;0,011946948;0,011831651;0,011731092;0,011586548;0,011418326;0,011229529;0,011006574;0,010757133;0,010479323;0,010135653;0,009810913;0,009590242;0,009394597;0,009223173;0,009176423;0,009208118;0,009230284;0,009249678;0,009251878;0,0092081;0,009091778
S11c;S;kalibracja;0,012454931;0,012839987;0,013196786;0,013458009;0,013695881;0,013921601;0,014037862;0,014111351;0,014214723;0,014283448;0,014308997;0,014342019;0,014355405;0,014323154;0,014262035;0,014147481;0,014011083;0,013924278;0,013860046;0,013789182;0,013726916;0,013645065;0,013569732;0,013517756;0,013467631;0,013320784;0,013091518;0,01289467;0,012699523;0,012502828;0,012307776;0,01210718;0,011950256;0,011810371;0,011673157;0,011553195;0,011391224;0,011212739;0,010989146;0,010718691;0,010451528;0,010145852;0,009827642;0,00957071;0,00937694;0,009237363;0,00918735;0,00918995;0,009235365;0,009262381;0,00925403;0,00918271;0,009052524
S12a;S;kalibracja;0,012256382;0,01253879;0,012826487;0,013072524;0,013282804;0,013454055;0,013566769;0,013680712;0,013737941;0,013788492;0,013815376;0,013784453;0,013770528;0,013692708;0,013605343;0,013498313;0,013359581;0,013225173;0,01313839;0,013077025;0,013066006;0,013050307;0,013014725;0,013015859;0,012973383;0,012853776;0,012727324;0,012532201;0,012291382;0,01208715;0,011907528;0,01176986;0,011669122;0,01154921;0,011400285;0,01130199;0,011230678;0,011118567;0,010987072;0,010784593;0,010557434;0,010316663;0,010080868;0,009858327;0,009690451;0,009569846;0,009471921;0,009431107;0,009417882;0,009389061;0,009289872;0,009140627;0,00898789
S12b;S;kalibracja;0,012293529;0,012556844;0,012841565;0,013101513;0,013279419;0,013461862;0,013625378;0,013680406;0,013742065;0,013823235;0,013811486;0,013770417;0,013786502;0,013748008;0,013637071;0,013527129;0,01337187;0,013218506;0,013157258;0,0131222;0,013113903;0,013101206;0,013035021;0,012990231;0,012944647;0,012855467;0,01270886;0,012489386;0,01227065;0,012081242;0,011926835;0,011767836;0,01163535;0,011558965;0,01145708;0,011318987;0,011202605;0,011097486;0,010973259;0,010757403;0,010510717;0,010261267;0,010028551;0,009824244;0,009673292;0,00957288;0,009505566;0,009461552;0,009448102;0,009408462;0,009319439;0,009160617;0,008976554
