S1a;S;kalibracja;0,009535572;0,009792185;0,009974087;0,010156419;0,010320404;0,010456013;0,010691738;0,011036918;0,011279658;0,011289571;0,011246741;0,011276509;0,011433145;0,011669911;0,011805449;0,01184092;0,011861099;0,011950394;0,012096643;0,012251704;0,012361521;0,012491063;0,012657421;0,012755468;0,012794634;0,012690409;0,012457045;0,012189734;0,0119926;0,011940491;0,011932367;0,011855274;0,011733415;0,011558619;0,011317947;0,011019847;0,010710453;0,010481764;0,010299184;0,010022958;0,009724731;0,009504819;0,009309938;0,00913364;0,009006127;0,00894032;0,008917258;0,008841502;0,008685363;0,008530992;0,008406551;0,008318751;0,008231223;0,008194998;0,008209066;0,008173576;0,00815693;0,00819887;0,008253875;0,00826367;0,008269223;0,008308678;0,008326447;0,008315148;0,008232229;0,008055617;0,007826469;0,007544075;0,007219914;0,006902816;0,00661256;0,006383709;0,006176463;0,005944015;0,005694215;0,005493478;0,005327282;0,005186508;0,005132371;0,005202367;0,005329952;0,005493391;0,005705503;0,005909931;0,00611786;0,006363052;0,006637678;0,006869051;0,007050558;0,007205202;0,007457061;0,007756839;0,008072719;0,008341311;0,008504289;0,008485965;0,008260577;0,007968555;0,007683524;0,007414105;0,007222533;0,00713137;0,007046303;0,006898975;0,006724052;0,006611624;0,006520751;0,006381313;0,006273801;0,006138823;0,006020105;0,005968804;0,005991115;0,006060227
S1b;S;kalibracja;0,009545618;0,00975585;0,009983453;0,010204972;0,010384597;0,010464268;0,010664593;0,011007474;0,011205426;0,011234931;0,01122137;0,011259108;0,011412919;0,011629033;0,011759723;0,011795765;0,011838231;0,011962566;0,012134703;0,012255271;0,012380032;0,012458802;0,012537476;0,012658246;0,012704228;0,012587429;0,012375926;0,01210673;0,011900282;0,011886053;0,011923355;0,011816805;0,011669803;0,011490449;0,011273434;0,01104186;0,010780492;0,010510394;0,010271304;0,010039663;0,009798035;0,009571204;0,009356708;0,009170458;0,009029645;0,008967328;0,008938859;0,008856231;0,008738036;0,008547428;0,00843727;0,008374694;0,008297558;0,008232761;0,008147536;0,008101766;0,008158275;0,008200887;0,008239603;0,008287786;0,00831227;0,008371785;0,008394503;0,00831889;0,008171915;0,008010714;0,007844308;0,007572191;0,00723957;0,006920267;0,00664123;0,006406306;0,006207373;0,005967028;0,005735581;0,005522781;0,005326735;0,005179078;0,005098631;0,005148425;0,005312797;0,005533892;0,005770416;0,005989466;0,006189779;0,006414292;0,006663829;0,006890678;0,007059515;0,007215588;0,007451095;0,007751597;0,008075251;0,008324116;0,008429497;0,008402158;0,008262084;0,007983466;0,007700684;0,007441658;0,007229516;0,007094969;0,006978871;0,006857805;0,006720144;0,006621239;0,006541165;0,006420461;0,006328585;0,006162796;0,006039938;0,006024986;0,00604073;0,006102661
S1c;S;kalibracja;0,009609324;0,009853668;0,010042784;0,010227588;0,010371493;0,010516262;0,010753824;0,011091633;0,011326627;0,011307471;0,011223164;0,011263056;0,011451028;0,011643032;0,011754885;0,011827302;0,011867484;0,011988378;0,012134211;0,012276674;0,012389612;0,012476128;0,012606468;0,012750829;0,012778813;0,012675582;0,012466312;0,012191369;0,01202385;0,011990839;0,011956509;0,011850683;0,011708056;0,011503825;0,011277996;0,011017645;0,010748069;0,010544438;0,010350352;0,010088353;0,009806064;0,009576462;0,009373501;0,009203157;0,00910451;0,008986105;0,008923981;0,00886238;0,008706806;0,008554965;0,008443496;0,008358041;0,008275514;0,008209048;0,008169219;0,00813943;0,008155127;0,008201459;0,008266248;0,008316159;0,00831726;0,008301202;0,008318504;0,008308865;0,008216854;0,00807529;0,007875767;0,007552129;0,007212173;0,006884512;0,006564163;0,006326225;0,006141543;0,00591862;0,005690127;0,005491761;0,005284709;0,00513631;0,005081503;0,005140102;0,005292046;0,005473524;0,005702654;0,005923929;0,006124042;0,00634154;0,006605402;0,006868792;0,007068806;0,00722451;0,007467293;0,007757023;0,008033459;0,008275992;0,008435586;0,008418467;0,008222973;0,007934051;0,007655903;0,007417845;0,007232377;0,007100666;0,006951081;0,006809876;0,006679208;0,006550116;0,006444558;0,006353925;0,006236542;0,0060705;0,005959219;0,005938477;0,005979187;0,006055522
S2a;S;kalibracja;0,008992075;0,009261388;0,009594;0,009887461;0,010163834;0,010438906;0,010676317;0,010975191;0,011347979;0,011545436;0,011551153;0,011575392;0,01179682;0,011981895;0,012113458;0,012228035;0,01226595;0,012306285;0,012292936;0,012285041;0,012422003;0,012460012;0,012471569;0,012512715;0,012519728;0,012455346;0,012338224;0,012182068;0,011875554;0,011750229;0,011783176;0,011718286;0,011576551;0,011497907;0,011471495;0,011354366;0,011167233;0,010946942;0,010738717;0,010630233;0,010555563;0,010374876;0,010212523;0,010120113;0,010084393;0,010033805;0,009941934;0,0097794;0,009534064;0,009405006;0,009266858;0,009065369;0,00891513;0,00884751;0,008814836;0,008829215;0,008867568;0,008863753;0,008890491;0,008991141;0,009066053;0,009040651;0,008942171;0,008929783;0,008860323;0,008594496;0,008228623;0,007827806;0,007416524;0,007013909;0,00664682;0,006258931;0,005900829;0,005679119;0,005506327;0,005329878;0,005195754;0,005140366;0,005216522;0,00531992;0,005468226;0,005679955;0,005814489;0,005990941;0,006152637;0,006281129;0,006455572;0,00661819;0,006769347;0,00686161;0,007002373;0,007190335;0,007376454;0,007461934;0,007466432;0,007410594;0,007310262;0,007164612;0,006937611;0,006735578;0,006530102;0,006338306;0,006058547;0,005784031;0,005618717;0,005490121;0,005411648;0,005351894;0,00525713;0,00514996;0,005079799;0,005052886;0,005039853;0,005028466
S2b;S;kalibracja;0,008979302;0,009298579;0,009584654;0,009849353;0,010116974;0,010357511;0,010651866;0,011051681;0,01145565;0,011566418;0,011519569;0,01148474;0,011673935;0,011947097;0,012166137;0,012303102;0,01230538;0,01229506;0,012324346;0,012337023;0,012404913;0,012433541;0,012509389;0,012562573;0,012543224;0,012406227;0,012262069;0,012111855;0,011908274;0,011759254;0,011686978;0,011658342;0,011631661;0,011542049;0,011398019;0,011245493;0,01110483;0,010987953;0,010814606;0,010607308;0,010511647;0,010378108;0,010227278;0,010174652;0,010083573;0,009999274;0,009933189;0,009791654;0,00961069;0,009471701;0,009294752;0,009144333;0,009031928;0,008841097;0,008733624;0,008832146;0,008918891;0,008913571;0,008917842;0,008913984;0,008946148;0,008986059;0,008937428;0,008884007;0,008842136;0,00860469;0,008207346;0,007788272;0,007418877;0,007025573;0,006605982;0,006224553;0,005911898;0,005657655;0,005439808;0,005295576;0,005247827;0,00520112;0,005245066;0,0053665;0,005513479;0,005683032;0,005821492;0,005953363;0,006106954;0,006267183;0,006472562;0,006630735;0,00677023;0,006875295;0,007062558;0,007256689;0,007406179;0,007446647;0,007442198;0,007484328;0,007386682;0,007177568;0,006944311;0,006747543;0,006510562;0,006289344;0,006063879;0,005845226;0,005625412;0,005461751;0,005372932;0,005325645;0,00520406;0,005099587;0,005041632;0,005047232;0,005104477;0,005151844
S2c;S;kalibracja;0,009020783;0,009309128;0,009587071;0,009852367;0,010110586;0,0103657;0,010660932;0,010970274;0,011245932;0,011399782;0,011432596;0,01149596;0,011706118;0,011911934;0,012084434;0,012174748;0,012216806;0,012269487;0,012315813;0,012367153;0,012449786;0,012457295;0,012477338;0,012514261;0,012461697;0,012322336;0,012195737;0,012078824;0,0119288;0,011781908;0,01171109;0,011689797;0,011665558;0,011578444;0,011415466;0,011287806;0,011183314;0,01101073;0,010803563;0,010653622;0,01055303;0,010421365;0,010255242;0,010105758;0,010003426;0,009990669;0,009952777;0,009806884;0,009598919;0,009400682;0,00925674;0,009128073;0,008987477;0,008858939;0,008804043;0,008810541;0,008844793;0,008862728;0,008933515;0,008998943;0,00896287;0,008983409;0,008962079;0,008908139;0,008805828;0,008527404;0,008180223;0,007813397;0,007443469;0,007058668;0,006637774;0,006244483;0,00595289;0,005708385;0,00550076;0,005338287;0,005252537;0,005232744;0,005266197;0,00536057;0,00555246;0,005730478;0,005839232;0,006001927;0,006205415;0,006345917;0,006490467;0,006615559;0,006755217;0,006919875;0,007111708;0,007248324;0,007361405;0,007400126;0,007427746;0,007446945;0,007345221;0,007184951;0,006974091;0,00676563;0,006532765;0,006300413;0,006054163;0,005842741;0,005686932;0,005515097;0,005392279;0,005344971;0,005277868;0,00516276;0,005063646;0,005063334;0,005077129;0,005083578
S3a;S;kalibracja;0,008081103;0,008383553;0,008692285;0,008957433;0,009278712;0,009609056;0,009930587;0,010252506;0,010557719;0,01093328;0,011343745;0,011785742;0,012217066;0,012561409;0,012850892;0,01303678;0,013105067;0,013210493;0,013345253;0,013381896;0,01337755;0,013356645;0,013309862;0,013214188;0,013042756;0,012838635;0,012673402;0,012556316;0,012454645;0,012349273;0,012264061;0,012181114;0,012149038;0,01215728;0,012138401;0,012063778;0,011934388;0,011854959;0,011784186;0,01163914;0,011547959;0,01148728;0,011425062;0,011364106;0,011253706;0,011143379;0,011013106;0,010840377;0,010637507;0,010405186;0,01017152;0,00995443;0,009766055;0,009650691;0,009571436;0,009542952;0,009567246;0,009636739;0,009693597;0,009746448;0,009767887;0,009694324;0,009564253;0,00937958;0,009154796;0,008915318;0,008596481;0,008203902;0,007838652;0,007462942;0,007080597;0,006709555;0,006343962;0,006013972;0,005702241;0,00546791;0,005361731;0,005269286;0,005224357;0,005277212;0,005375081;0,005485213;0,005621689;0,005752814;0,005889054;0,006018228;0,006094998;0,006109911;0,006088703;0,006055561;0,006028097;0,005986996;0,005919701;0,005821431;0,005672803;0,005543832;0,005393003;0,005148123;0,00490561;0,004724295;0,0045521;0,00442965;0,004333109;0,004256621;0,004189936;0,004148121;0,004123583;0,004115557;0,004143391;0,004194012;0,004268345;0,004357663;0,004438018;0,004512817
S3b;S;kalibracja;0,008099614;0,008395732;0,008709408;0,009037287;0,009360753;0,009644595;0,00996035;0,010247908;0,01057273;0,010993685;0,011419511;0,011811068;0,012205625;0,012592877;0,012893834;0,013060733;0,01310833;0,013241717;0,01333907;0,013401773;0,013441152;0,013467304;0,013402333;0,013256913;0,013033522;0,012875726;0,012740766;0,012552749;0,012411839;0,012312832;0,012272432;0,012228507;0,01220661;0,012188891;0,012154223;0,01209472;0,012013992;0,011912082;0,011815724;0,011702903;0,01158867;0,011490115;0,0114443;0,011377628;0,011257955;0,011160927;0,011029727;0,010833203;0,010608583;0,010377589;0,010169973;0,009957502;0,009791434;0,009669627;0,009562275;0,009510222;0,009492359;0,009521477;0,009614925;0,00971764;0,009742916;0,009682908;0,009579632;0,009385649;0,009154546;0,008892257;0,008562963;0,008183163;0,00781338;0,007435995;0,007024662;0,006657333;0,00632691;0,006014771;0,005697476;0,00543024;0,005280563;0,005214721;0,005228085;0,005300332;0,005367329;0,005457929;0,005584756;0,005734959;0,005881731;0,00599768;0,006069663;0,006087704;0,006074296;0,006043336;0,005994494;0,005938084;0,005877268;0,005793019;0,005664857;0,005510477;0,005349901;0,005149664;0,004943641;0,0047758;0,004585434;0,004433115;0,004303294;0,004202151;0,004126511;0,004091675;0,00409037;0,004073327;0,00408553;0,004164807;0,00427565;0,00436418;0,004441231;0,004499689
S3c;S;kalibracja;0,008906349;0,009190651;0,009468258;0,009787211;0,010077103;0,01031519;0,010519743;0,01076142;0,011068597;0,011405163;0,011723262;0,012036266;0,012421367;0,012790951;0,013107714;0,013355199;0,013521359;0,013635046;0,013677575;0,01368202;0,013705076;0,013724859;0,013715582;0,013664331;0,013646127;0,013615946;0,013519169;0,01340068;0,013343536;0,013294231;0,013214671;0,013150064;0,013154961;0,0131256;0,013012975;0,012868199;0,012703749;0,012505814;0,012316562;0,012109838;0,011939882;0,011800134;0,011633768;0,011492779;0,011371836;0,011240941;0,011120112;0,010978473;0,010797577;0,010604952;0,01036944;0,01012374;0,009921575;0,009702143;0,00951496;0,009402524;0,009403548;0,009419902;0,009401771;0,009423877;0,009458004;0,009437655;0,009382985;0,009224318;0,00898922;0,008735914;0,008487745;0,008175908;0,00782161;0,007478068;0,007142704;0,006754388;0,006370997;0,006044771;0,005775508;0,005563305;0,005425858;0,005298496;0,005207033;0,005201482;0,005251538;0,005315265;0,005343576;0,005409156;0,00545403;0,005480575;0,005514572;0,005530024;0,005487006;0,005386068;0,005299754;0,005222089;0,005103769;0,005013243;0,004877754;0,004691093;0,004503786;0,004294462;0,004099357;0,003931161;0,003770975;0,003625887;0,003522714;0,003430375;0,003347832;0,003288353;0,00323578;0,00323314;0,003256725;0,003277248;0,003331273;0,00341711;0,003532733;0,003639261
S4a;S;kalibracja;0,008999043;0,009292067;0,009609173;0,00990379;0,010188644;0,010482258;0,010728849;0,011045146;0,011356215;0,01160792;0,011784292;0,011961205;0,012155633;0,01237538;0,012596845;0,012742411;0,012842749;0,012985101;0,012979755;0,012885449;0,012947384;0,0130497;0,013078617;0,012992369;0,012938509;0,012906688;0,012818166;0,012667021;0,012533652;0,012473704;0,012450503;0,01235735;0,012276813;0,01225319;0,012240378;0,012167567;0,012015149;0,011817414;0,011673133;0,011578036;0,011497574;0,011475607;0,011384207;0,011270953;0,011135097;0,011007685;0,01090808;0,010785327;0,010591491;0,010329478;0,010205092;0,010088288;0,009901797;0,009736054;0,009639214;0,009545859;0,009475926;0,009444597;0,009421359;0,009367025;0,009357614;0,009338145;0,009228774;0,009084092;0,008853671;0,008568211;0,008303531;0,008007779;0,00766218;0,007280762;0,006924538;0,006625202;0,006295839;0,005977174;0,005744223;0,005577985;0,005520253;0,005437197;0,005407168;0,005424052;0,005428875;0,005477661;0,005600403;0,005671016;0,005738696;0,005854276;0,005914583;0,00593618;0,00596679;0,006005611;0,006037892;0,006040662;0,005987023;0,005901;0,005778994;0,005663958;0,005538551;0,005345847;0,005087889;0,004846467;0,004617359;0,004430343;0,004296985;0,004176949;0,004027559;0,003935787;0,003900012;0,003900885;0,003844099;0,00380737;0,003845871;0,003886599;0,003925259;0,003996179
