plant;488;486;484;482;480;478;476;474;472;470;468;466;464;462;460;458;456;454;452;450;448;446;444;442;440;438;436;434;432;430;428;426;424;422;420;418;416;414;412;410;408;406;404;402;400;398;396;394;392;390;388;386;384;382;380;378;376;374;372;370;1000.874;1002.803;1004.731;1006.66;1008.588;1010.517;1012.445;1014.373;1016.302;1018.23;1020.159;1022.087;1024.016;1025.944;1027.873;1029.801;1031.73;1033.658;1035.587;1037.515;1039.444;1041.372;1043.301;1045.229;1047.157;1049.086;1051.014;1052.943;1054.871;1056.8;1058.728;1060.657;1062.585;1064.514;1066.442;1068.371;1070.299;1072.228;1074.156;1076.084;1078.013;1079.941;1081.87;1083.798;1085.727;1087.655;1089.584;1091.512;1093.441;1095.369;1097.298;1099.226;1101.155
S;0.090337;0.098106;0.1054624;0.1124952;0.1187866;0.1236089;0.1270284;0.1286606;0.1289527;0.128252;0.1273776;0.1265631;0.1265631;0.1273776;0.129479;0.1326504;0.1367961;0.1410419;0.1453297;0.1489252;0.1514414;0.152489;0.1518725;0.150642;0.1485582;0.1460586;0.1437546;0.1426072;0.1430296;0.1449657;0.1488028;0.1547159;0.1622222;0.1697964;0.1769172;0.1836924;0.190171;0.1954517;0.1996266;0.2014184;0.2008663;0.1974999;0.1929388;0.1885591;0.1841567;0.1802587;0.1760695;0.1713401;0.1667891;0.1622853;0.1564558;0.1512568;0.1468496;0.1428485;0.1395422;0.1388242;0.1378686;0.1363203;0.1341265;0.1328272;0.1114151;0.11171;0.1132617;0.1156072;0.1169499;0.1173013;0.1175012;0.1183858;0.1198346;0.1213707;0.1224586;0.1237419;0.1253899;0.1263612;0.1267492;0.1257167;0.1234049;0.1207568;0.1188039;0.1182877;0.1182072;0.1174435;0.1162363;0.1145047;0.1121205;0.1091674;0.1061024;0.1038369;0.1020282;0.09929177;0.09633741;0.09415887;0.09222829;0.0904818;0.0892186;0.08856669;0.08833823;0.08758776;0.08604097;0.08451171;0.08327894;0.08240916;0.08154207;0.08118321;0.08132257;0.08097099;0.08080609;0.08122157;0.08176647;0.08186351;0.08191852;0.08230937;0.08248539
S;0.0887891;0.0963675;0.1036392;0.1106423;0.1168498;0.121938;0.1253443;0.1273776;0.1272612;0.1269702;0.1256922;0.1249966;0.1247651;0.1256922;0.1275524;0.130827;0.1348368;0.139183;0.1433919;0.1470932;0.1496601;0.1508264;0.1504577;0.148864;0.1468496;0.1444808;0.1424866;0.1410419;0.1415831;0.1432107;0.147581;0.1533537;0.1608363;0.1680663;0.1752235;0.1819061;0.188157;0.1935487;0.1978422;0.1999018;0.1990081;0.1957924;0.1910467;0.1865525;0.1822364;0.17829;0.1741197;0.1699891;0.1651344;0.1600194;0.1547159;0.1500281;0.1449657;0.1406215;0.1374512;0.1360232;0.135845;0.1334173;0.1322969;0.1310031;0.1158462;0.1162358;0.1178237;0.1200548;0.121404;0.1217761;0.1222145;0.1234981;0.1252752;0.1265199;0.1278079;0.1286211;0.1294333;0.1306801;0.1311548;0.129949;0.1277655;0.1249864;0.1228551;0.1227082;0.1230933;0.1219933;0.1204757;0.1186241;0.1163837;0.113993;0.1112947;0.1085063;0.106038;0.1036466;0.1011521;0.09881036;0.09659597;0.09467317;0.09321947;0.09257612;0.09228222;0.09142919;0.09020898;0.0882412;0.08710396;0.08645794;0.08566161;0.08499266;0.08411282;0.08364031;0.08422369;0.0846636;0.08506329;0.08556072;0.08581349;0.08642791;0.08666244
S;0.087406;0.0949601;0.1024829;0.1093555;0.1155445;0.1206747;0.1241866;0.1259823;0.1264469;0.1259243;0.1248808;0.1243022;0.1238399;0.1247651;0.1267375;0.1298888;0.1337127;0.1378686;0.1422455;0.1457547;0.1483748;0.1493538;0.1492313;0.1478251;0.1457547;0.1433919;0.1412824;0.1400216;0.1404414;0.1421852;0.1460586;0.1517493;0.1592041;0.1665341;0.1740549;0.1805219;0.186953;0.192465;0.1966795;0.1985963;0.1977738;0.1947711;0.1901038;0.1856192;0.1814442;0.1767867;0.1728247;0.1685142;0.1640559;0.1587031;0.1533537;0.1488028;0.1440571;0.1399017;0.1359638;0.1354296;0.1343631;0.1321791;0.1305336;0.1292451;0.1158304;0.1162421;0.1181821;0.1201637;0.1213181;0.1220655;0.1224802;0.1237279;0.125233;0.1267033;0.1278689;0.1287618;0.130107;0.1315969;0.1318857;0.1308203;0.1286605;0.1258229;0.124094;0.1237533;0.123399;0.1223068;0.1208348;0.118727;0.1163963;0.1137093;0.1109271;0.1088255;0.1068224;0.1041184;0.101205;0.09883536;0.09674066;0.09498261;0.0939645;0.09274249;0.09210132;0.09146556;0.08985993;0.08829284;0.08714241;0.08626045;0.08540872;0.08472274;0.08431169;0.08400424;0.08416624;0.08464442;0.08531308;0.08582821;0.08583957;0.08567384;0.08585241
S;0.0306307;0.0519295;0.0719115;0.0902301;0.1054071;0.1173047;0.1250546;0.1280186;0.1278437;0.1248808;0.1215357;0.1187295;0.1187295;0.120732;0.126505;0.1350145;0.1458762;0.1570789;0.1673634;0.175744;0.1806535;0.1817081;0.1792732;0.1731481;0.1650709;0.1562068;0.1481304;0.1424866;0.1397818;0.141523;0.147642;0.1570789;0.1699891;0.1831624;0.1956561;0.2068385;0.2161679;0.2245352;0.2295899;0.2306965;0.2259212;0.2172408;0.2057909;0.1941595;0.1834936;0.1737956;0.1638025;0.1532919;0.1410419;0.127902;0.1144692;0.1018235;0.0900163;0.0803467;0.0717066;0.0661585;0.0601315;0.0545807;0.0498787;0.0445047;0.06179206;0.06192173;0.06310624;0.06409629;0.06480007;0.065413;0.06561582;0.06583159;0.06576018;0.06571794;0.06645061;0.06665394;0.06671576;0.06693587;0.06697339;0.06662898;0.06600244;0.0651671;0.06352742;0.062857;0.06303325;0.06268613;0.06192793;0.06150723;0.06136594;0.06073937;0.05973831;0.05855988;0.057446;0.05686567;0.05646622;0.05549965;0.05463116;0.05413682;0.05394573;0.05367512;0.05318366;0.0523142;0.05100179;0.0503114;0.04957239;0.04849454;0.04769085;0.04732912;0.04715433;0.04723125;0.04743642;0.04741601;0.04755904;0.04809746;0.0484982;0.04836231;0.0478355
S;0.027057;0.0482255;0.0679323;0.0863981;0.1019883;0.1138478;0.1219955;0.1252863;0.1252863;0.123032;0.1193007;0.1168498;0.1164521;0.1185012;0.1240132;0.1326504;0.1428485;0.1540962;0.1645631;0.172954;0.1778973;0.1794045;0.1769825;0.171018;0.163233;0.1550261;0.1468496;0.1412223;0.1384059;0.1397219;0.1456332;0.1555228;0.1676827;0.1811146;0.1934809;0.2045371;0.2140299;0.2223557;0.227385;0.2287066;0.2243168;0.2153114;0.2041895;0.192465;0.1818401;0.1723077;0.1622222;0.1510723;0.139183;0.126505;0.1132837;0.1006173;0.0886293;0.0786257;0.0707855;0.0625323;0.0578927;0.0525663;0.0474982;0.0423448;0.06325623;0.06306498;0.06410388;0.06560387;0.06680666;0.06755876;0.06757127;0.0675146;0.06767542;0.06774503;0.06811783;0.06827503;0.06869152;0.06898357;0.06887732;0.06812504;0.06733344;0.06650858;0.06539068;0.06457239;0.0641755;0.06401826;0.06387175;0.06337967;0.06258877;0.06175122;0.06097881;0.06033702;0.05938514;0.05824682;0.05772153;0.05698824;0.05616;0.05587102;0.05537089;0.05490799;0.0545451;0.0537679;0.0527742;0.05201098;0.05103932;0.05021334;0.0495961;0.04854821;0.04795805;0.04849906;0.04897539;0.04894618;0.04896963;0.04894844;0.04912506;0.04934422;0.04907718
S;0.0253041;0.0459506;0.0659563;0.0843364;0.1000701;0.1123827;0.1202162;0.1238399;0.1242444;0.121823;0.1182731;0.1156579;0.1153745;0.1172478;0.1226287;0.1308857;0.1414628;0.152489;0.1626641;0.1713401;0.1764606;0.1780282;0.1758742;0.1702461;0.1624747;0.1537866;0.1458762;0.1402614;0.1373916;0.1388242;0.1446626;0.1540342;0.1666616;0.1800614;0.1919917;0.2032869;0.2127521;0.2210533;0.2262136;0.2276049;0.2232262;0.2141721;0.2031483;0.1915864;0.1807852;0.1712113;0.1607734;0.1497828;0.1377493;0.1253443;0.1124952;0.0994144;0.0879906;0.0777418;0.0697643;0.0627329;0.0575455;0.0516849;0.0475951;0.0428718;0.06379879;0.06415239;0.06532516;0.06647371;0.06743633;0.06794032;0.06817502;0.068469;0.06872752;0.06901402;0.06947515;0.06951705;0.0696289;0.06983495;0.06954162;0.06876393;0.06805745;0.06740502;0.06656782;0.0657481;0.06535291;0.06523409;0.06509882;0.06461269;0.0637032;0.0629908;0.06240769;0.0614446;0.06028852;0.05945178;0.05889044;0.05815569;0.05722865;0.05639447;0.05582341;0.05575222;0.05554077;0.05472662;0.05356609;0.05245984;0.05165658;0.05093857;0.05015398;0.04943668;0.04913034;0.0491666;0.04935774;0.04945783;0.04985285;0.05021796;0.05001666;0.05013128;0.05001225
S;0.0720653;0.0999061;0.1274941;0.1539104;0.1777011;0.1975684;0.212327;0.2204035;0.2230084;0.2205478;0.2151688;0.2095741;0.2060002;0.2053029;0.2092927;0.2178141;0.2305488;0.2452695;0.2607442;0.2743333;0.2844144;0.2896287;0.289375;0.2844981;0.275888;0.2648804;0.2543008;0.2458046;0.2410881;0.2415423;0.2493374;0.2627278;0.2819968;0.3030324;0.323215;0.341607;0.3580304;0.3719177;0.3808023;0.3834195;0.3773716;0.3646168;0.3484313;0.332547;0.3178549;0.3046935;0.2908997;0.2767086;0.2608234;0.2424521;0.2243168;0.2060002;0.1894315;0.1747687;0.163233;0.1503349;0.1435732;0.1365582;0.1296546;0.1228591;0.1231779;0.1279774;0.132661;0.1364001;0.1395435;0.141562;0.1423035;0.1434483;0.1449116;0.1453095;0.1452623;0.1450353;0.1445273;0.1434884;0.1416269;0.1394104;0.1376162;0.1363448;0.1352408;0.1340966;0.1331713;0.1322706;0.1319223;0.1320118;0.1318068;0.1309965;0.1295915;0.128729;0.1279605;0.1263855;0.1253954;0.1247365;0.1240609;0.123399;0.1222002;0.1210022;0.1195876;0.117712;0.1155091;0.1129864;0.1104491;0.1080918;0.1060463;0.1047936;0.103933;0.1036237;0.1038875;0.1046421;0.1052595;0.1058334;0.1060662;0.1052674;0.103855
S;0.0679831;0.0956632;0.1238977;0.1501508;0.17399;0.1938879;0.2092927;0.2179576;0.220981;0.219035;0.2138877;0.2083094;0.2047458;0.2036338;0.2075383;0.216025;0.228339;0.2430598;0.258297;0.2718086;0.2824959;0.2881085;0.2884458;0.2836627;0.2752328;0.2648804;0.2540668;0.2458046;0.2405588;0.2411638;0.2487979;0.2621715;0.2808345;0.3019865;0.3220282;0.3404641;0.3569423;0.3709984;0.3800723;0.3826851;0.377061;0.3645163;0.3483344;0.3318938;0.3171332;0.3042557;0.2905604;0.276134;0.2597953;0.242604;0.2237348;0.2060002;0.1890957;0.1750935;0.1626641;0.1515645;0.1449657;0.1377493;0.1308857;0.1234358;0.1263199;0.1306512;0.1350157;0.1392994;0.1426285;0.1444747;0.1450012;0.1464767;0.1475536;0.1482472;0.1486828;0.1489721;0.1482534;0.1466448;0.1441737;0.1424282;0.1409353;0.1388555;0.1372968;0.1362016;0.1357547;0.1352688;0.1350266;0.1348306;0.1344471;0.1337889;0.1328959;0.1317686;0.1307027;0.1294547;0.1281911;0.1271009;0.1265941;0.1258566;0.1245328;0.1234595;0.1220082;0.1198343;0.1173496;0.1147944;0.1124978;0.1101475;0.1083105;0.1069631;0.1057756;0.1051998;0.1050022;0.1053243;0.106358;0.1074942;0.1077738;0.10711;0.1059676
S;0.0659057;0.0934495;0.1214782;0.147642;0.1718559;0.1918566;0.2071882;0.2159536;0.2192508;0.2181728;0.2126812;0.2073282;0.2035644;0.2028017;0.2064191;0.2143143;0.2268721;0.2412395;0.2562551;0.2701875;0.2808345;0.2864255;0.2870979;0.2829123;0.2743333;0.2643213;0.2533658;0.2449641;0.2401811;0.2407856;0.2481822;0.261378;0.2795926;0.3005092;0.3205721;0.339514;0.3555614;0.3697756;0.3792395;0.3821613;0.3763373;0.3641143;0.3479472;0.3313346;0.3166827;0.3035562;0.2898826;0.2753965;0.2595584;0.2422245;0.2236621;0.2055817;0.1887602;0.1741846;0.1614027;0.1490476;0.1430296;0.1365582;0.1295376;0.1228015;0.1247332;0.1280635;0.1321609;0.1360932;0.1394635;0.1420967;0.1438646;0.1450742;0.1455267;0.145574;0.1458193;0.1460298;0.1459311;0.1453858;0.1451921;0.144871;0.1438413;0.1425806;0.1419726;0.141448;0.1406015;0.1399141;0.1399662;0.1396538;0.1384555;0.1369151;0.1351654;0.1330594;0.1310458;0.1288463;0.127038;0.1255511;0.123781;0.1222809;0.1209941;0.1196014;0.1183158;0.1168088;0.1148841;0.1128346;0.1103288;0.1077146;0.1055636;0.1032289;0.1012373;0.100041;0.1000519;0.1002259;0.100033;0.1002682;0.1006313;0.1004148;0.09983311
S;0.3722246;0.4104972;0.4468455;0.480172;0.5076587;0.5298836;0.5442418;0.5509847;0.5503673;0.544546;0.5380515;0.5335773;0.5323919;0.537153;0.5489815;0.5628839;0.5825283;0.6043242;0.6245193;0.6407338;0.6513058;0.6552149;0.6518899;0.6430186;0.6302277;0.6158259;0.6048484;0.5989443;0.6008457;0.6117211;0.6339508;0.666956;0.7081873;0.7527635;0.7999707;0.8474059;0.89279;0.9366666;0.9710223;0.992679;1;0.9922522;0.9746941;0.9523358;0.9321855;0.9069287;0.8800846;0.8461851;0.810229;0.7734001;0.7337683;0.6970201;0.6587634;0.6305986;0.6058987;0.5774102;0.5644741;0.549443;0.5338741;0.5175552;0.07904301;0.08022965;0.08153377;0.08300772;0.0844932;0.08546958;0.0861426;0.08709742;0.08706156;0.086429;0.08684444;0.08753072;0.08772468;0.08714617;0.08678491;0.08657147;0.0859777;0.0849639;0.08406933;0.08366723;0.08351161;0.08288679;0.08234659;0.08218814;0.0821022;0.08161382;0.08059148;0.07926518;0.07829741;0.07765955;0.07711985;0.07697251;0.07635944;0.0755998;0.07468854;0.07383393;0.07316583;0.07234246;0.07104231;0.06928486;0.06845054;0.06766708;0.0664162;0.06530447;0.06465492;0.06402874;0.06355967;0.06334953;0.06319366;0.06282921;0.0627661;0.0626355;0.0619019
